satisfied	['sætɪsfaɪd]	zadovoljen
satisfy	['sætɪsfaɪ]	zadovoljiti, podmiriti
satisfying	['sætɪsfaɪɪŋ]	zadovoljavajući, dovoljan
Saturday	['sætədi]	subota
sauce	[sɔ:s]	sos, umak
saucepan	['sɔ:spən]	lonac, tiganj
saucer	['sɔ:sə(r)]	tanjirić za šolju
sauna	['sɔ:nə]	sauna
saunter	['sɔ:ntə(r)]	tumarati, bazati
saunterer	[sɔ:ntɜ:(r)ə(r)]	besposličar, tumaralo
sausage	['sɔsɪdʒ]	kobasica
savage	['sævɪdʒ]	divlji, okrutan
save	[seɪv]	spasiti, sačuvati, uštedeti (novac)
savings	[seɪvɪŋz]	ušteđevina
saviour	['seɪvjə(r)]	spasitelj
savour	['seɪvə(r)]	uživati (u nečemu), ukus
savoury	['seɪvəri]	ukusan
saw	[sɔ:]	testera
sawbuck	[sɔ:bʌk]	kozlić (za sečenje drva)
sawdust	['sɔ:dʌst]	piljevina
saw-mill	[sɔ:mɪl]	pilana
saxophone	['sæksəfəun]	saksofon
say	[seɪ]	reći
scabbard	[skæbɜ:(r)d]	korice (mača)
scaffold	['skæfəld]	skela (građevinska)
scald	[skɔ:ld]	opeći, ošuriti
scale	[skeɪl]	skala, razmera, vaga
scalp	[skælp]	scalp (koža sa kosom)
scalpel	['skælpl]	skalpel (nož)
scamp	[skæmp]	nevaljalac
scan	[skæn]	skenirati, gledati
 


scandal	['skændl]	skandal, sramota
scandalize	['skændəlaɪz]	šokirati, vređati
scandalous	['skændələs]	sraman
scant	[skænt]	oskudan, slab
scar	[skɑ:r]	brazgotina, ožiljak
scarce	[skers]	oskudan, slab
scarcely	['skɛəsli]	jedva, slabo
scare	[sker]	uplašiti, prepasti
scarecrow	['skɛə(r)krəu]	strašilo
scarf	[skɑ:rf]	šal, marama (oko vrata)
scarlet	['skɑ:lɪt]	grimizan
scatter	['skætə(r)]	razbacati, raštrkati
scavenger	['skævəndʒə(r)]	smetlar (ulični)
scene	[si:n]	scena, prizor
scenographer	[si:nɑ:græfə(r)]	scenograf
scent	[sent]	njuh, miris
schedule	['ʃədju:l]	raspored, plan
scheduled	['ʃədju:ld]	redovan, planiran
scheme	[ski:m]	nacrt, šema
schism	['skɪzəm]	raskol, šizma
schismatic	[skɪzmætɪk]	šizmatik, šizmatički
scholar	['skɔlə(r)]	učenik, đak
school	[sku:l]	škola, jato riba
science	['saɪəns]	nauka
scientific	[saɪən'tɪfɪk]	naučni
scientist	['saɪəntɪst]	naučnik
scintillate	[sɪntleɪt]	blistati se, svetlucati
scintillation	[sɪntleɪʃən]	treperenje, svetlucanje
scissors	['sɪzəz]	makaze
scoff	[skɑ:f]	podsmevati se, rugati se
scold	[skəƱld]	grditi, psovati
scolding	['skəuldɪŋ]	grdnja
scoop	[sku:p]	kutlača, grabiti
scope	[skəƱp]	vidokrug, domašaj
scorch	[skɔ:(r)tʃ]	opeći, spržiti
score	[skɔ:(r)]	rezultat (sport), postići poen
scorn	[skɔ:(r)n]	prezirati, podrugivati se
scornful	['skɔ:nful]	prezriv, omalovažavajući
scorpion	['skɔ:pɪən]	škorpija
scourge	[skɜ:(r)dʒ]	kazniti, mučiti
scout	[skaƱt]	izviđač
 


scowl	[skaƱl]	mrštiti se
scrabble	['skræbl]	napipavati, mučiti se
scramble	['skræmbl]	verati se, otimati se
scrap	[skræp]	ostatak, komad, otpaci
scrape	[skreɪp]	sastrugati, grebati
scratch	[skrætʃ]	ogrebotina
scrawny	['skrɔ:ni]	mršav, koščat
scream	[skri:m]	vrisnuti
screech	[skri:tʃ]	škripati, vrištati
screen	[skri:n]	ekran
screw	[skru:]	šraf, zavrnuti
scribble	['skrɪbl]	našarati, načrčkati
scribbler	[skrɪblə(r)]	piskaralo
scrimp	[skrɪmp]	oskudan
scrip	[skrɪp]	priznanica, potvrda
script	[skrɪpt]	rukopis, tekst
scroll	[skrəƱl]	svitak (starinska knjiga), motati
scrub	[skrʌb]	grnlje, šikara, ribati, strugati
scrubby	[skrʌbi:]	trošan, jadan
scruple	['skru:pl]	skrupula, nedoumica
scrupulous	['skru:pjuləs]	obziran, tačan
scrutinize	['skru:tɪnaɪz]	pregledati, ispitivati
scrutiny	scrutiny	kontrola, ispitivanje
sculptor	['skʌlptə(r)]	vajar, kipar
sculpture	['skʌlptʃə(r)]	skulptura, kip
scum	[skʌm]	otpad, šljam
scurf	[skɜ:(r)f]	perut (u kosi)
scurrilous	['skʌrɪləs]	netačan, nepristojan, besraman
scurry	['skʌri]	žurba, komešanje
scurvy	['skɜ:vi]	skorbut (bolest), nepošten, prljav
scythe	[saɪð]	kosa (za košenje), kositi
sea	[si:]	more
seal	[si:l]	foka, tuljan, pečat, žig
sealing-wax	[si:lɪŋwæks]	pečatni vosak
seam	[si:m]	šav, spoj
seamless	['si:mlɪs]	bez šava, bešavna (cev)
seamstress	[si:mstrɪs]	krojačica
sear	[sɪr]	opržiti, žigosati
search	[sɜ:(r)tʃ]	pretraživati, potraga
searchlight	['sɜ:tʃlaɪt]	reflektor
search-warrant	[sɜ:(r)tʃ'wɔrnt]	nalog za pretres
seashell	['si: 'ʃel]	morska školjka
 


seasick	['si:sɪk]	bolestan od morske bolesti
seasickness	['si:sɪknɪs]	morska bolest
seaside	['si:saɪd]	morska obala, primorje
season	['si:zn]	godišnje doba, sezona, začiniti
seasoning	['si:znɪŋ]	začin
seat	[si:t]	sedište, sesti
secede	[sɪ'si:d]	otcepiti se, odvojiti se
secession	[sɪseʃən]	otcepljenje
secessionism	[sɪ'seʃənɪzəm]	separatizam
secessionist	[səseʃənɪst]	separatist
seclusion	[sɪ'klu:ʒən]	samoća, povučenost
second	[sekənd]	drugi, sekunda
secondary	['səkəndəri]	sporedan, pomoćni
second-hand	[sekəndhænd]	polovan (ne nov)
secrecy	['si:krəsi]	tajnovitost, skrovitost
secret	['si:krɪt]	tajan, tajna
secretary	['səkrətəri]	sekretar
secretion	[sɪ'kri:ʃən]	izlučivanje
secretive	['si:krətɪv]	tajnovit
sect	[sekt]	sekta
section	['səkʃən]	presek, odlomak, sekcija
secular	['səkjulə(r)]	svetovni (ne crkveni)
secularize	[sekjəlɜ:raɪz]	oduzeti od crkve
secure	[sɪ'kjuə(r)]	siguran, pričvrstiti, obezbediti
security	[sɪ'kjuərɪti]	bezbednost
sedate	[sɪ'deɪt]	smiren, sabran
sedateness	[sɪdeɪtnɪs]	staloženost
sedative	['sədɪtɪv]	umirujući
sediment	['sədɪmənt]	sediment, talog
sedimentation	[sedəmənteɪʃən]	taloženje
sedition	[sɪ'dɪʃən]	podstrekavanje, pobuna, ustanak
seditious	[sɪdɪʃəs]	podstrekivački, buntovan
seduce	[sɪ'dju:s]	zavesti, navesti
seducer	[sɪdu:sə(r)]	zavodnik, napasnik
seducing	[sɪ'dju:sɪŋ]	zavodljiv, privlačan
seduction	[sɪ'dʌkʃən]	zavođenje
seductive	[sɪ'dʌktɪv]	zavodljiv, privlačan
sedulity	[sɪdu:lɪti:]	marljivost, ustrajnost
sedulous	[sedʒələs]	marljiv, vredan
see	[si:]	videti
seed	[si:d]	seme
seek	[si:k]	tražiti, nastojati
 


seem	[si:m]	činiti se, izgledati
seemly	['si:mli]	doličan, pristojan
seep	[si:p]	curiti, prodirati
seer	[si:ə(r)]	prorok
seesaw	['si:sɔ:]	klackalica
seethe	[si:ð]	kuvati, prekipeti
segment	['səgmənt]	isečak, deo
segmentation	[segmənteɪʃən]	segmentacija, deljenje
segregate	['səgrɪgeɪt]	odvojiti, razlučiti
segregation	[səgrɪ'geɪʃən]	odvajanje, podela
seismic	['saɪzmɪk]	seizmički
seismograph	[saɪzməgræf]	seizmograf
seismologist	[saɪz'mɑ:lədʒɪst]	seizmolog
seismology	[saɪzmɑ:lədʒi:]	seizmologija
seize	[si:z]	zgrabiti, ščepati
seizure	['si:ʒə(r)]	napad (bolest), otimačina
seldom	['səldəm]	retko kad
select	[sɪ'ləkt]	izabrati
selection	[sɪ'ləkʃən]	izbor, selekcija
selective	[sɪ'ləktɪv]	selektivan, probirljiv
self	[self]	sebe, sebi
selfish	['səlfɪʃ]	sebičan
selfishness	['səlfɪʃnɪs]	sebičluk
selfless	['səlflɪs]	nesebičan
sell	[sel]	prodati
seller	['sələ(r)]	prodavac
sellotape	['sələuteɪp]	selotejp
semaphore	['səməfɔ:(r)]	semafor
semblance	['səmblns]	sličnost, izgled
semen	['si:mən]	seme (mužjaka)
semester	[sɪ'məstə(r)]	polugodište
semicircle	['səmɪsɜ:kl]	polukrug
semicircular	['səmɪ'sɜ:kjulə(r)]	polukružan
semicolon	[səmɪ'kəulən]	tačka-zarez (;)
semidetached	[semi:dɪtætʃt]	dvojna kuća (spojena)
seminar	['səmɪnɑ:(r)]	seminar
senate	['sənɪt]	senat (državni)
senator	['sənɪtə(r)]	senator
send	[send]	poslati
sender	['səndə(r)]	pošiljalac
senile	['si:naɪl]	senilan (bolestan)
senility	[sɪ'nɪlɪti]	senilnost
 


senior	['si:nɪə(r)]	stariji
sensation	[sən'seɪʃən]	osećaj, senzacija
sensational	[sən'seɪʃənl]	senzacionalan
sense	[sens]	osetilo, osećaj, razum
senseless	['sənslɪs]	besmislen
senselessness	[senslɪsnɪs]	besmislenost
sensibility	[sənsɪ'bɪlɪti]	osetljivost, osećajnost
sensible	['sənsɪbl]	osećajan, razborit
sensitive	['sənsɪtɪv]	osetljiv, nežan
sensitiveness	[sensɪtɪvnɪs]	osetljivost, senzibilitet
sensitivity	[sənsɪ'tɪvɪti]	osetljivost, senzibilitet
sensory	[sensɜ:ri:]	osetilni, čulni
sensual	['sənsjuəl]	čulan, razbludan
sentence	['səntns]	rečenica, kazna, presuda
sententious	[sentenʃəs]	jezgrovit, mudar
sentiment	['səntɪmənt]	osećaj, raspoloženje
sentimental	[səntɪ'məntl]	osećajan, sentimentalan
sentinel	[sentənəl]	stražar, čuvar
sentry	['səntri]	straža, stražar
separable	['səprəbl]	odvojiv, rastvorljiv
separate	[adj 'səprɪt; verb 'səpəreɪt]	odvojiti, odvojen
separately	['səprɪtli]	odvojeno, posebno
separation	[səpə'reɪʃən]	odvajanje, izdvajanje
separatism	[sepɜ:rɪtɪzəm]	separatizam
separatist	[sepɜ:rətɪst]	separatist
sepulchre	[sepəlkə(r)]	grobnica
sequel	['si:kwl]	nastavak, sled
sequence	['si:kwəns]	sled, tok
sequoia	[sɪkwɔɪə]	sekvoja (drvo)
serene	[sɪ'ri:n]	veseo, bezbrižan, miran
serenity	[sə'rənɪti]	mirnoća, spokojstvo
serf	[sɜ:(r)f]	kmet, sluga
serfdom	[sɜ:(r)fdəm]	kmetstvo
sergeant	['sɑ:dʒənt]	vodnik, narednik
serial	['sɪərɪəl]	serijski
series	[sɪri:z]	serija, niz
serious	['sɪərɪəs]	ozbiljan, važan, staložen
seriousness	['sɪərɪəsnɪs]	ozbiljnost, važnost
sermon	['sɜ:mən]	propoved
serpent	[sɜ:(r)pənt]	zmija
serpentine	[sɜ:(r)pənti:n]	zmijolik, vijugav
servant	['sɜ:vənt]	sluga
 


serve	[sɜ:(r)v]	služiti, dvoriti
service	['sɜ:vɪs]	servis, služba
serviceable	['sɜ:vɪsəbl]	koristan, uslužan
servile	['sɜ:vaɪl]	podložan, uslužan
servility	[sɜ:(r)vɪlɪti:]	dodvoravanje, služenje
servitude	[sɜ:(r)vɪtu:d]	potčinjavanje, uslužnost
session	['səʃən]	sednica, sastanak
set	[set]	postaviti, zaći (sunce)
settle	['sətl]	naseliti, rešiti (svađu)
settlement	['sətlmənt]	naselje, dogovor
settler	['sətlə(r)]	naseljenik, kolonist
seven	['səvn]	sedam
seventeen	[səvn'ti:n]	sedamnaest
seventeenth	[sevənti:nθ]	sedamnaesti
seventh	['səvnθ]	sedmi
seventieth	[sevənti:ɪθ]	sedamdeseti
seventy	['səvnti]	sedamdeset
sever	['səvə(r)]	odrezati, rastaviti
several	['səvərl]	nekoliko
severity	[sɪ'vərɪti]	strogost, oštrina
sew	[səƱ]	sašiti
sewerage	[su:ɜ:rɪdʒ]	kanalizacija
sewing-machine	[səƱɪŋməʃi:n]	šivaća mašina
sex	[seks]	pol, rod, seks
sexual	['səksjuəl]	seksualni, polni
sexy	['səksi]	seksualno privlačan
shabby	['ʃæbi]	otrcan, pohaban
shack	[ʃæk]	koliba, brvnara
shackles	['ʃæklz]	okovi, lanci
shade	[ʃeɪd]	senka, hladovina
shadow	['ʃædəu]	sena, senka
shadowy	['ʃædəui]	hladovit
shaft	[ʃæft]	držalje, motka
shaggy	['ʃægi]	kudrav, čupav
shake	[ʃeɪk]	tresti, mućkati
shaky	['ʃeɪki]	klimav, slab
shall	[ʃæl]	trebati, ću (futur zastarelo)
shallow	['ʃæləu]	plitak
sham	[ʃæm]	varka, oponašanje
shaman	[ʃɑ:mən]	šaman, vrač
shamble	[ʃæmbl]	gegati se, klecati
shambles	['ʃæmblz]	zbrka, nered
 


shame	[ʃeɪm]	sramota, stid
shamefaced	['ʃeɪmfeɪst]	stidljiv, posramljen
shameful	['ʃeɪmful]	sraman, nepristojan
shameless	['ʃeɪmlɪs]	besraman
shampoo	[ʃæm'pu:]	šampon
shanty	[ʃænti:]	Baraka, straćara
shape	[ʃeɪp]	oblikovati, oblik, model
shapeless	['ʃeɪplɪs]	bezobličan, nepravilan
shapely	['ʃeɪpli]	skladan
share	[ʃer]	udeo, deonica, deliti
shareholder	['ʃɛə(r)həuldə(r)]	akcionar
shark	[ʃɑ:rk]	morski pas
sharp	[ʃɑ:rp]	oštar
sharpen	['ʃɑ:pn]	naoštriti
sharpener	['ʃɑ:pnə(r)]	oštrač
sharpness	[ʃɑ:rpnɪs]	oštrina
sharpshooter	[ʃɑ:rpʃu:tə(r)]	vešt strelac
sharp-sighted	[ʃɑ:rpsaɪtəd]	oštrovid
sharp-witted	[ʃɑ:p'wɪtɪd]	oštrouman
shatter	['ʃætə(r)]	razmrskati, rasturiti
shave	[ʃeɪv]	brijati
shaven	['ʃeɪvn]	obrijan
shaver	['ʃeɪvə(r)]	brijač
shawl	[ʃɔ:l]	šal, marama
she	[ʃi:]	ona
sheaf	[ʃi:f]	snop, svežanj
shear	[ʃɪr]	strigati (ovce), seći (živu ogradu)
sheath	[ʃi:θ]	korice, tobolac
sheathe	[ʃi:ð]	staviti u korice (mač, nož)
shed	[ʃed]	šupa, koliba, odbaciti (lišće, rogove)
sheep	[ʃi:p]	ovca
sheepish	['ʃi:pɪʃ]	plašljiv, smeten
sheepskin	['ʃi:pskɪn]	ovčji gunj
sheer	[ʃiə(r)]	pravi, krajnji, strm, tanak
sheet	[ʃi:t]	čaršav, list papira
shelf	[ʃelf]	polica (nameštaj)
shell	[ʃel]	ljuska, kora
shellfish	['ʃəlfɪʃ]	školjka
shelter	['ʃəltə(r)]	sklonište, zaklon
shepherd	['ʃəpəd]	pastir
shepherdess	['ʃəpədɪs]	pastirica
 


sheriff	['ʃərɪf]	šerif (policajac)
sherry	['ʃəri]	šeri (alkoh. piće)
shield	[ʃi:ld]	štit, štititi
shift	[ʃɪft]	smena, zamena
shiftless	['ʃɪftlɪs]	lenj, nespretan
shilling	['ʃɪlɪŋ]	šiling (novac)
shimmer	['ʃɪmə(r)]	treperiti, svetlucati
shin	[ʃɪn]	potkolenica
shine	[ʃaɪn]	sijati, svetleti
shingle	['ʃɪŋgl]	daščica za krov
shiny	['ʃaɪni]	sjajan, vedar (dan)
ship	[ʃɪp]	brod
shipboard	[ʃɪpbɔ:(r)d]	na brodu, paluba
shipwreck	['ʃɪprək]	brodolom
shipyard	['ʃɪpjɑ:d]	brodogradilište
shire	['ʃaɪə(r)]	grofovija
shirk	[ʃɜ:(r)k]	izbegavati, zabušavati
shirt	[ʃɜ:(r)t]	košulja
shit	[ʃɪt]	govno, sranje
shiver	['ʃɪvə(r)]	drhtati, tresti se
shoal	[ʃəƱl]	plićak (voda)
shock	[ʃɑ:k]	šok, udar
shocking	['ʃɔkɪŋ]	strašan, šokantan
shod	[ʃɑ:d]	obuven
shoe	[ʃu:]	cipela
shoemaker	['ʃu:meɪkə(r)]	obućar
shoo!	[ʃu:]	iš!
shoot	[ʃu:t]	pucati
shooter	[ʃu:tə(r)]	strelac
shop	[ʃɑ:p]	prodavnica, kupovati
shop-assistant	[ʃɑ:pəsɪstənt]	prodavac, prodavačica
shopkeeper	['ʃɔpki:pə(r)]	vlasnik prodavnice
shopper	['ʃɔpə(r)]	kupac, mušterija
shopping	['ʃɔpɪŋ]	kupovina
shop-window	[ʃɑ:pwɪndəƱ]	izlog
shore	[ʃɔ:(r)]	obala
short	[ʃɔ:(r)t]	kratak, nizak
shortage	['ʃɔ:tɪdʒ]	nestašica, pomanjkanje
shortcoming	['ʃɔ:tkʌmɪŋ]	nedostatak, mana
shortcut	[ʃɔ:(r)tkʌt]	prečica
shorten	['ʃɔ:tn]	skratiti
 


shorthand	['ʃɔ:thænd]	stenografija (brzo pisanje)
short-sighted	[ʃɔ:t'saɪtɪd]	kratkovid
short-tempered	[ʃɔ:t'təmpəd]	nagao
short-term	['ʃɔ:ttɜ:m]	kratkoročan
shot	[ʃɑ:t]	pucanj, domet
shoulder	['ʃəuldə(r)]	rame
shout	[ʃaƱt]	vikati
shove	[ʃʌv]	gurati, gurati se
shovel	['ʃʌvl]	lopata
show	[ʃəƱ]	pokazati, predstava
shower	['ʃauə(r)]	pljusak, tuširanje
shred	[ʃred]	razderati, iseckati
shrewd	[ʃru:d]	lukav, snalažljiv
shrewdness	['ʃru:dnɪs]	pronicljivost
shriek	[ʃri:k]	vrištati
shrill	[ʃrɪl]	vrištav, vrištati
shrine	[ʃraɪn]	grob, svetište
shrink	[ʃrɪŋk]	skvrčiti se, smanjiti se
shrub	[ʃrʌb]	grm
shrubbery	['ʃrʌbəri]	grmlje
shrubby	[ʃrʌbi:]	žbunovit, gust, obrastao
shrug	[ʃrʌg]	slegnuti ramenima
shrunken	['ʃrʌŋkn]	skvrčen, zakržljao
shudder	['ʃʌdə(r)]	drhtati, zgroziti se
shuffle	['ʃʌfl]	mešati (karte), teško hodati
shut	[ʃʌt]	zatvoriti
shutter	['ʃʌtə(r)]	poklopac, kapak (na prozoru)
shuttle	['ʃʌtl]	leteti tamo - amo
shy	[ʃaɪ]	stidljiv, bojažljiv
shyness	['ʃaɪnɪs]	stidljivost
sick	[sɪk]	bolestan
sickle	['sɪkl]	srp (žetelački)
sick leave	['sɪkli:v]	bolovanje
sickness	['sɪknɪs]	mučnina, bolest
side	[saɪd]	strana, bočni
side-effect	[saɪdɪfekt]	nuspojava, loš efekat
sidelong	['saɪdlɔŋ]	postrance, bočno
sidewalk	[saɪdwɔ:k]	trotoar
siege	[si:dʒ]	opsada
sieve	[sɪv]	sito, rešeto
sift	[sɪft]	prosejavati
 


sigh	[saɪ]	uzdah, uzdahnuti
sight	[saɪt]	vid, pogled
sign	[saɪn]	znak, simbol
signal	['sɪgnl]	signal, dati znak
signalize	[sɪgnəlaɪz]	dati znak, pokazati
signature	['sɪgnətʃə(r)]	potpis
signboard	[saɪnbɔ:(r)d]	natpis, firma
signet	[sɪgnɪt]	pečat, žig
significance	[sɪg'nɪfɪkəns]	značenje, smisao
significant	[sɪg'nɪfɪkənt]	značajan
signify	['sɪgnɪfaɪ]	značiti, označiti
signpost	['saɪnpəust]	putokaz
silence	['saɪləns]	tišina, ućutkati
silencer	['saɪlənsə(r)]	prigušivač (zvuka)
silent	['saɪlənt]	tih
silhouette	[sɪlu:'ət]	obris, silueta
silicon	['sɪlɪkən]	silicijum, silikon
silk	[sɪlk]	svila
silken	[sɪlkən]	svilen, sjajan
sill	[sɪl]	prozorski sims
silly	['sɪli]	blesav, glup
silt	[sɪlt]	mulj, blato
silver	['sɪlvə(r)]	srebro
similar	['sɪmɪlə(r)]	sličan, nalik
similarity	[sɪmɪ'lærɪti]	sličnost
simmer	['sɪmə(r)]	krčkati, ključati, kipeti
simple	['sɪmpl]	jednostavan, prost
simple-minded	[sɪmpl'maɪndɪd]	bezazlen
simpleton	['sɪmpltən]	glupan
simplicity	[sɪm'plɪsɪti]	jednostavnost
simplification	[sɪmplɪfɪ'keɪʃən]	pojednostavljenje
simplify	['sɪmplɪfaɪ]	pojednostaviti, olakšati
simply	['sɪmpli]	jednostavno
simulate	['sɪmjuleɪt]	glumiti, oponašati
simulation	[sɪmju'leɪʃən]	pretvaranje, simulacija
simultaneous	[sɪməl'teɪnɪəs]	istovremen
sin	[sɪn]	greh, grešiti
since	[sɪns]	od (tada)
sincere	[sɪn'sɪə(r)]	iskren, istinit
sincerity	[sɪn'sərɪti]	iskrenost, otvorenost
sinew	['sɪnju:]	tetiva, žila
 


sinewy	[sɪnju:i:]	žilav, mišićav
sinful	['sɪnful]	grešan
sing	[sɪŋ]	pevati
singe	[sɪndʒ]	opeći, oprljiti
singer	['sɪŋə(r)]	pevač
single	['sɪŋgl]	sam, jedan, pojedinačno
singlet	[sɪŋglɪt]	potkošulja
singular	['sɪŋgjulə(r)]	pojedinačan
singularity	[sɪŋgjəlærɪti:]	posebnost, osebujnost
sinister	['sɪnɪstə(r)]	zloslutan, opak
sink	[sɪŋk]	potopiti, slivnik, sudopera
sinless	[sɪnlɪs]	bezgrešan
sinner	['sɪnə(r)]	grešnik
sinuous	['sɪnjuəs]	vijugav, valovit
sip	[sɪp]	gutljaj, srkati
sir	[sə(r)]	gospodin
sire	[saɪr]	gospodar, veličanstvo
siren	['saɪərn]	sirena
sis	[sɪs]	sestra
sister	['sɪstə(r)]	sestra
sit	[sɪt]	sesti
site	[saɪt]	položaj, mesto
situate	['sɪtjueɪt]	smestiti, postaviti
situated	['sɪtjueɪtɪd]	postavljen, imućan
situation	[sɪtju'eɪʃən]	situacija, stanje
six	[sɪks]	šest
sixteen	[sɪks'ti:n]	šesnaest
sixteenth	[sɪksti:nθ]	šesnaesti
sixth	['sɪksθ]	šesti
sixtieth	[sɪksti:ɪθ]	šezdeseti
sixty	['sɪksti]	šezdeset
size	[saɪz]	veličina, broj (obuće, …)
sizzle	['sɪzl]	cvrčati
skate	[skeɪt]	klizaljka, koturaljka
skeleton	['skəlɪtn]	kostur
sketch	[sketʃ]	skicirati, crtati
skew	[skju:]	nakrivljen, naheren
ski	[ski:]	skija, skijati se
skid	[skɪd]	omaći se, kliznuti
skier	['ski:ə(r)]	skijaš
skilful	['skɪlful]	vešt, uvežban
 


skilfulness	[skɪlfəlnɪs]	veština, spretnost
skill	[skɪl]	veština, stručnost
skilled	[skɪld]	vešt, stručan
skim	[skɪm]	obrati (mleko), dotaći
skimp	[skɪmp]	škrtariti
skimpy	['skɪmpi]	oskudan, škrt
skin	[skɪn]	koža, ljuska
skinny	['skɪni]	mršav
skip	[skɪp]	preskočiti
skipping rope	[skɪpɪŋrəƱp]	vijače (za preskakivanje)
skirmish	['skɜ:mɪʃ]	čarka, okršaj
skirt	[skɜ:(r)t]	suknja
skittish	[skɪtɪʃ]	plašljiv, nestašan
skulk	[skʌlk]	kriti se, kukavica, zabušant
skull	[skʌl]	lobanja
skunk	[skʌŋk]	tvor (životinja)
sky	[skaɪ]	nebo
skylark	['skaɪlɑ:k]	ševa (ptica)
skyscraper	['skaɪskreɪpə(r)]	neboder (zgrada)
slab	[slæb]	ploča, tabla
slack	[slæk]	mlitav, labav
slacken	['slækn]	olabaviti, popustiti
slam	[slæm]	tresnuti, zalupiti
slander	['slɑ:ndə(r)]	klevetati, vređati
slang	[slæŋ]	žargon (ulični govor)
slant	[slænt]	nagnut, nakrivljen
slap	[slæp]	pljusnuti, ošamariti
slash	[slæʃ]	razderati, zaseći
slate	[sleɪt]	kamene ploče, škriljevac
slaughter	['slɔ:tə(r)]	pokolj, krvoproliće
slaughterer	['slɔ:tərər]	koljač
slaughterhouse	['slɔ:təhaus]	klaonica
slave	[sleɪv]	rob
slaveholder	[sleɪvhəƱldə(r)]	robovlasnik
slave-owner	[sleɪv'əunə(r)]	robovlasnik
slavery	['sleɪvəri]	ropstvo
slay	[sleɪ]	pogubiti, ubiti
sleazy	['sli:zi]	zapušten, prljav
sledge	[sledʒ]	saonice
sledgehammer	[sledʒhæmə(r)]	kovački malj
sleek	[sli:k]	gladak, sjajan
 


sleep	[sli:p]	spavati, spavanje
sleepiness	[sli:pi:nɪs]	pospanost
sleepwalker	[sli:pwɔ:kə(r)]	mesečar (hoda u snu)
sleepy	['sli:pi]	pospan
sleet	[sli:t]	susnežica
sleeve	[sli:v]	rukav
sleeveless	['sli:vlɪs]	bez rukava
sleigh	[sleɪ]	sanke
slender	['sləndə(r)]	mršav, tanak
slice	[slaɪs]	kriška, režanj
slick	[slɪk]	gladak, spretan
slide	[slaɪd]	kliziti
slight	[slaɪt]	slab, blag, neznatan
slim	[slɪm]	vitak, tanak
slime	[slaɪm]	mulj, prljavština
slimness	[slɪmnɪs]	vitkost
slimy	['slaɪmi]	sluzav, ljigav
sling	[slɪŋ]	praćka, remen puške
slip	[slɪp]	okliznuti se, omaći se
slipper	['slɪpə(r)]	papuča
slippery	['slɪpəri]	klizav
slit	[slɪt]	rasporiti razrezati
slither	['slɪðə(r)]	okliznuti se, posrtati
sliver	['slɪvə(r)]	otkinuti, otcepiti
slobbery	[slɑ:bɜ:ri:]	slinav
slogan	['sləugən]	slogan, parola
slop	[slɑ:p]	preliti, izliti
slope	[sləƱp]	kosina, strmina
sloping	['sləupɪŋ]	nagnut, strm
slosh	[slɑ:ʃ]	gacati, šljapkati
slot	[slɑ:t]	prorez, otvor
slouch	[slaƱtʃ]	biti poguren
slovenly	['slʌvənli]	neuredan, aljkav
slow	[sləƱ]	lagano, polako
slow motion	[sləƱməƱʃən]	usporen prikaz
slowness	['sləunɪs]	sporost, kašnjenje
slug	[slʌg]	grumen, komad
sluggish	['slʌgɪʃ]	trom, spor
sluice	[slu:s]	brana, ustava
slumber	['slʌmbə(r)]	dremež
slur	[slə(r)]	nejasno govoriti
 


slurp	[slɜ:(r)p]	srkati, mljackati
slush	[slʌʃ]	blato, bljuzga
slut	[slʌt]	kurva, drolja
sly	[slaɪ]	lukav, podmukao
slyness	[slaɪnɪs]	podmuklost, prepredenost
smack	[smæk]	pljusnuti, mljackati
small	[smɔ:l]	malen
smallpox	['smɔ:lpɔks]	boginje (bolest)
small talk	[smɔ:ltɔ:k]	ćaskanje, razgovor
smart	[smɑ:rt]	pametan, bistar
smartness	[smɑ:rtnɪs]	domišljatost
smash	[smæʃ]	smrskati, skršiti
smear	[smɪr]	razmazati, zamrljati
smeary	[smɪri:]	umrljan
smell	[smel]	miris, mirisati, njušiti
smelt	[smelt]	topiti, taliti (metal)
smelting-furnace		topionička peć
smile	[smaɪl]	osmeh, nasmešiti se
smite	[smaɪt]	udarati, lupati
smith	[smɪθ]	kovač
smock	[smɑ:k]	radno odelo
smog	[smɑ:g]	smog, zagađen vazduh
smoke	[sməƱk]	dim, dimity se, pušiti
smoker	['sməukə(r)]	pušač
smoking	['sməukɪŋ]	pušenje
smoky	['sməuki]	zadimljen
smolder	['sməuldə(r)]	tinjati, dimiti se
smooth	[smu:ð]	gladak, ravan
smoulder	['sməuldə(r)]	tinjati, dimiti se
smudge	[smʌdʒ]	zamrljati, razmazati
smudgy	[smʌdʒi:]	zamrljan, prljav
smuggle	['smʌgl]	švercovati, krijumčariti
smuggler	['smʌglə(r)]	krijumčar
smuggling	['smʌglɪŋ]	krijumčarenje, šverc
snack	[snæk]	lak obrok, zalogaj
snack bar	[snækbɑ:r]	brzi restoran
snag	[snæg]	poderati, patrljak, okrnjak
snail	[sneɪl]	puž
snake	[sneɪk]	zmija
snap	[snæp]	pucketati, ščepati, škljocnuti (zubima)
snare	[sner]	zamka, omča
